        Car#	        Laps	 Gap 1st/prv	    Last lap	    Best lap	  Last event	   Team name	     Tainted	         Pit
          11	         244	       3 / 3	 00:00:12,12	 00:00:12,00	 00:53:53,36	    DSCA G&G	           0	           0
           7	         227	      20 / 1	 00:00:12,92	 00:00:12,67	 00:53:54,50	D&T Motorsport	           0	           0
           6	         212	     35 / 16	 00:00:16,07	 00:00:12,38	 00:53:56,28	S-Slot Racing	           0	           0
           1	         247	       0 / 0	 00:00:12,59	 00:00:12,29	 00:53:56,83	Slotracefriends 1	           0	           0
          18	         236	      12 / 2	 00:00:12,55	 00:00:12,22	 00:53:57,34	DTM Les Fous	           0	           0
          16	         231	      17 / 5	 00:00:13,16	 00:00:12,64	 00:53:57,60	    Prospeed	           0	           0
          13	         238	      10 / 7	 00:00:13,01	 00:00:12,17	 00:54:00,26	PT Motorsport	           0	           0
          14	         247	       1 / 1	 00:00:12,98	 00:00:11,98	 00:54:01,17	    DSCA K&Q	           0	           0
           3	         209	      39 / 1	 00:00:12,41	 00:00:12,05	 00:54:01,34	         DTM	           0	           0
           9	         230	      18 / 2	 00:00:12,98	 00:00:12,46	 00:54:01,42	Verschaeve Racing	           0	           0
           5	         210	      38 / 3	 00:00:14,81	 00:00:13,19	 00:54:04,05	         H&B	           0	           0
           8	         194	      54 / 4	 00:00:15,04	 00:00:13,87	 00:54:04,98	Slipstream Rascals	           0	           0
          11	         245	       3 / 3	 00:00:12,35	 00:00:12,00	 00:54:05,63	    DSCA G&G	           0	           0
           4	         228	      20 / 3	 00:00:14,62	 00:00:12,55	 00:54:07,34	 Gas Monkeys	           0	           0
           7	         228	      20 / 1	 00:00:13,03	 00:00:12,67	 00:54:07,67	D&T Motorsport	           0	           0
          15	         198	     50 / 12	 00:00:19,09	 00:00:13,52	 00:54:08,66	Gentlemen Drivers	           0	           0
          12	         236	      12 / 1	 00:00:17,07	 00:00:12,44	 00:54:08,93	Slotracefriends Juni	           0	           0
           1	         248	       0 / 0	 00:00:12,53	 00:00:12,29	 00:54:09,40	Slotracefriends 1	           0	           0
           6	         213	     36 / 16	 00:00:12,94	 00:00:12,38	 00:54:09,45	S-Slot Racing	           0	           0
          18	         237	      12 / 2	 00:00:12,44	 00:00:12,22	 00:54:09,61	DTM Les Fous	           0	           0
          16	         232	      17 / 5	 00:00:12,79	 00:00:12,64	 00:54:10,47	    Prospeed	           0	           0
          13	         239	      10 / 7	 00:00:12,94	 00:00:12,17	 00:54:12,53	PT Motorsport	           0	           0
          14	         248	       1 / 1	 00:00:12,08	 00:00:11,98	 00:54:13,14	    DSCA K&Q	           0	           0
           9	         231	      18 / 2	 00:00:13,03	 00:00:12,46	 00:54:14,59	Verschaeve Racing	           0	           0
           5	         211	      38 / 3	 00:00:14,38	 00:00:13,19	 00:54:17,82	         H&B	           0	           0
          11	         246	       3 / 3	 00:00:12,26	 00:00:12,00	 00:54:17,90	    DSCA G&G	           0	           0
           3	         210	      39 / 2	 00:00:17,62	 00:00:12,05	 00:54:19,00	         DTM	           0	           0
           8	         195	      54 / 4	 00:00:14,47	 00:00:13,87	 00:54:19,35	Slipstream Rascals	           0	           0
           1	         249	       0 / 0	 00:00:12,58	 00:00:12,29	 00:54:21,97	Slotracefriends 1	           0	           0
          18	         238	      12 / 2	 00:00:12,74	 00:00:12,22	 00:54:22,48	DTM Les Fous	           0	           0
          12	         237	      13 / 2	 00:00:13,88	 00:00:12,44	 00:54:22,70	Slotracefriends Juni	           0	           0
          16	         233	      17 / 5	 00:00:13,15	 00:00:12,64	 00:54:23,64	    Prospeed	           0	           0
           6	         214	     36 / 15	 00:00:15,49	 00:00:12,38	 00:54:24,71	S-Slot Racing	           0	           0
           7	         229	      21 / 3	 00:00:18,13	 00:00:12,67	 00:54:25,62	D&T Motorsport	           0	           0
          15	         199	     51 / 12	 00:00:16,51	 00:00:13,52	 00:54:25,72	Gentlemen Drivers	           0	           0
          14	         249	       1 / 1	 00:00:12,85	 00:00:11,98	 00:54:26,01	    DSCA K&Q	           0	           0
          13	         240	      10 / 7	 00:00:13,64	 00:00:12,17	 00:54:26,30	PT Motorsport	           0	           0
           4	         229	      21 / 1	 00:00:19,48	 00:00:12,55	 00:54:26,79	 Gas Monkeys	           0	           0
           9	         232	      18 / 2	 00:00:12,56	 00:00:12,46	 00:54:27,16	Verschaeve Racing	           0	           0
          11	         247	       3 / 3	 00:00:12,10	 00:00:12,00	 00:54:29,87	    DSCA G&G	           0	           0
           3	         211	      39 / 1	 00:00:12,50	 00:00:12,05	 00:54:31,27	         DTM	           0	           0
           1	         250	       0 / 0	 00:00:12,50	 00:00:12,29	 00:54:34,54	Slotracefriends 1	           0	           0
          18	         239	      12 / 2	 00:00:12,43	 00:00:12,22	 00:54:34,75	DTM Les Fous	           0	           0
           8	         196	      55 / 4	 00:00:15,08	 00:00:13,87	 00:54:34,91	Slipstream Rascals	           0	           0
           5	         212	      38 / 2	 00:00:16,99	 00:00:13,19	 00:54:34,88	         H&B	           0	           0
          12	         238	      13 / 2	 00:00:13,52	 00:00:12,44	 00:54:36,46	Slotracefriends Juni	           0	           0
          16	         234	      17 / 5	 00:00:13,01	 00:00:12,64	 00:54:36,50	    Prospeed	           0	           0
           6	         215	     36 / 15	 00:00:13,64	 00:00:12,38	 00:54:38,48	S-Slot Racing	           0	           0
           7	         230	      21 / 3	 00:00:14,11	 00:00:12,67	 00:54:39,69	D&T Motorsport	           0	           0
          14	         250	       1 / 1	 00:00:13,97	 00:00:11,98	 00:54:40,07	    DSCA K&Q	           0	           0
           9	         233	      18 / 2	 00:00:13,42	 00:00:12,46	 00:54:40,62	Verschaeve Racing	           0	           0
          15	         200	     51 / 12	 00:00:15,29	 00:00:13,52	 00:54:40,68	Gentlemen Drivers	           0	           0
           4	         230	      21 / 1	 00:00:14,32	 00:00:12,55	 00:54:40,85	 Gas Monkeys	           0	           0
          11	         248	       3 / 3	 00:00:12,15	 00:00:12,00	 00:54:42,14	    DSCA G&G	           0	           0
          13	         241	      10 / 8	 00:00:17,74	 00:00:12,17	 00:54:43,96	PT Motorsport	           0	           0
           3	         212	      39 / 1	 00:00:12,77	 00:00:12,05	 00:54:44,13	         DTM	           0	           0
           1	         251	       0 / 0	 00:00:12,50	 00:00:12,29	 00:54:47,11	Slotracefriends 1	           0	           0
          18	         240	      12 / 2	 00:00:12,53	 00:00:12,22	 00:54:47,32	DTM Les Fous	           0	           0
           8	         197	      55 / 4	 00:00:15,02	 00:00:13,87	 00:54:49,27	Slipstream Rascals	           0	           0
          12	         239	      13 / 2	 00:00:13,40	 00:00:12,44	 00:54:49,63	Slotracefriends Juni	           0	           0
           5	         213	      39 / 3	 00:00:15,04	 00:00:13,19	 00:54:49,84	         H&B	           0	           0
          16	         235	      17 / 5	 00:00:13,34	 00:00:12,64	 00:54:49,97	    Prospeed	           0	           0
           6	         216	     36 / 15	 00:00:13,18	 00:00:12,38	 00:54:51,65	S-Slot Racing	           0	           0
          14	         251	       1 / 1	 00:00:12,41	 00:00:11,98	 00:54:52,34	    DSCA K&Q	           0	           0
           7	         231	      21 / 3	 00:00:13,27	 00:00:12,67	 00:54:53,15	D&T Motorsport	           0	           0
           9	         234	      18 / 2	 00:00:12,83	 00:00:12,46	 00:54:53,19	Verschaeve Racing	           0	           0
           4	         231	      21 / 1	 00:00:13,22	 00:00:12,55	 00:54:54,02	 Gas Monkeys	           0	           0
          11	         249	       3 / 3	 00:00:12,37	 00:00:12,00	 00:54:55,01	    DSCA G&G	           0	           0
          15	         201	     51 / 12	 00:00:14,80	 00:00:13,52	 00:54:55,35	Gentlemen Drivers	           0	           0
           3	         213	      39 / 1	 00:00:12,88	 00:00:12,05	 00:54:57,00	         DTM	           0	           0
          13	         242	      10 / 8	 00:00:13,40	 00:00:12,17	 00:54:57,42	PT Motorsport	           0	           0
           1	         252	       0 / 0	 00:00:12,26	 00:00:12,26	 00:54:59,08	Slotracefriends 1	           0	           0
          18	         241	      12 / 2	 00:00:12,41	 00:00:12,22	 00:54:59,59	DTM Les Fous	           0	           0
          12	         240	      13 / 2	 00:00:13,55	 00:00:12,44	 00:55:03,40	Slotracefriends Juni	           0	           0
          16	         236	      17 / 5	 00:00:13,57	 00:00:12,64	 00:55:03,44	    Prospeed	           0	           0
           8	         198	      55 / 4	 00:00:14,53	 00:00:13,87	 00:55:03,94	Slipstream Rascals	           0	           0
           5	         214	      39 / 3	 00:00:14,38	 00:00:13,19	 00:55:04,20	         H&B	           0	           0
           6	         217	     36 / 15	 00:00:13,30	 00:00:12,38	 00:55:04,81	S-Slot Racing	           0	           0
          14	         252	       1 / 1	 00:00:12,52	 00:00:11,98	 00:55:04,91	    DSCA K&Q	           0	           0
           4	         232	      21 / 3	 00:00:13,18	 00:00:12,55	 00:55:07,19	 Gas Monkeys	           0	           0
          11	         250	       3 / 3	 00:00:12,98	 00:00:12,00	 00:55:07,28	    DSCA G&G	           0	           0
          13	         243	      10 / 8	 00:00:12,85	 00:00:12,17	 00:55:10,29	PT Motorsport	           0	           0
          15	         202	     51 / 12	 00:00:15,08	 00:00:13,52	 00:55:10,31	Gentlemen Drivers	           0	           0
           9	         235	      18 / 2	 00:00:17,65	 00:00:12,46	 00:55:10,85	Verschaeve Racing	           0	           0
           1	         253	       0 / 0	 00:00:12,43	 00:00:12,26	 00:55:11,65	Slotracefriends 1	           0	           0
          18	         242	      12 / 2	 00:00:12,50	 00:00:12,22	 00:55:12,15	DTM Les Fous	           0	           0
           3	         214	      40 / 1	 00:00:15,64	 00:00:12,05	 00:55:12,56	         DTM	           0	           0
          12	         241	      13 / 2	 00:00:13,27	 00:00:12,44	 00:55:16,56	Slotracefriends Juni	           0	           0
          16	         237	      17 / 5	 00:00:13,37	 00:00:12,64	 00:55:16,60	    Prospeed	           0	           0
          14	         253	       1 / 1	 00:00:12,41	 00:00:11,98	 00:55:17,18	    DSCA K&Q	           0	           0
           6	         218	     36 / 14	 00:00:12,97	 00:00:12,38	 00:55:17,68	S-Slot Racing	           0	           0
           8	         199	      55 / 4	 00:00:14,08	 00:00:13,87	 00:55:18,00	Slipstream Rascals	           0	           0
           7	         232	      22 / 1	 00:00:26,37	 00:00:12,67	 00:55:19,49	D&T Motorsport	           0	           0
          11	         251	       3 / 3	 00:00:12,56	 00:00:12,00	 00:55:19,85	    DSCA G&G	           0	           0
           5	         215	      39 / 4	 00:00:18,52	 00:00:13,19	 00:55:22,76	         H&B	           0	           0
          13	         244	      10 / 8	 00:00:12,97	 00:00:12,17	 00:55:23,16	PT Motorsport	           0	           0
           9	         236	      18 / 2	 00:00:12,89	 00:00:12,46	 00:55:23,72	Verschaeve Racing	           0	           0
           1	         254	       0 / 0	 00:00:12,48	 00:00:12,26	 00:55:24,21	Slotracefriends 1	           0	           0
           4	         233	      22 / 4	 00:00:16,99	 00:00:12,55	 00:55:24,24	 Gas Monkeys	           0	           0
          18	         243	      12 / 2	 00:00:12,52	 00:00:12,22	 00:55:24,72	DTM Les Fous	           0	           0
           3	         215	      40 / 1	 00:00:12,23	 00:00:12,05	 00:55:24,83	         DTM	           0	           0
          15	         203	     52 / 13	 00:00:17,89	 00:00:13,52	 00:55:28,56	Gentlemen Drivers	           0	           0
          12	         242	      13 / 2	 00:00:13,06	 00:00:12,44	 00:55:29,43	Slotracefriends Juni	           0	           0
          14	         254	       1 / 1	 00:00:12,41	 00:00:11,98	 00:55:29,75	    DSCA K&Q	           0	           0
          16	         238	      17 / 5	 00:00:12,95	 00:00:12,64	 00:55:29,77	    Prospeed	           0	           0
           6	         219	     36 / 14	 00:00:12,95	 00:00:12,38	 00:55:30,85	S-Slot Racing	           0	           0
           8	         200	      55 / 4	 00:00:13,94	 00:00:13,87	 00:55:32,06	Slipstream Rascals	           0	           0
           7	         233	      22 / 1	 00:00:12,92	 00:00:12,67	 00:55:32,35	D&T Motorsport	           0	           0
          11	         252	       2 / 2	 00:00:12,43	 00:00:12,00	 00:55:32,41	    DSCA G&G	           0	           0
          13	         245	      10 / 8	 00:00:13,07	 00:00:12,17	 00:55:36,32	PT Motorsport	           0	           0
           1	         255	       0 / 0	 00:00:12,85	 00:00:12,26	 00:55:36,78	Slotracefriends 1	           0	           0
           9	         237	      19 / 2	 00:00:13,09	 00:00:12,46	 00:55:36,88	Verschaeve Racing	           0	           0
           3	         216	      40 / 4	 00:00:12,41	 00:00:12,05	 00:55:37,10	         DTM	           0	           0
           5	         216	      40 / 1	 00:00:14,55	 00:00:13,19	 00:55:37,42	         H&B	           0	           0
          18	         244	      12 / 2	 00:00:12,89	 00:00:12,22	 00:55:37,59	DTM Les Fous	           0	           0
           4	         234	      22 / 4	 00:00:14,11	 00:00:12,55	 00:55:38,31	 Gas Monkeys	           0	           0
          14	         255	       1 / 1	 00:00:12,41	 00:00:11,98	 00:55:42,02	    DSCA K&Q	           0	           0
          16	         239	      17 / 4	 00:00:13,42	 00:00:12,64	 00:55:42,94	    Prospeed	           0	           0
           6	         220	     36 / 14	 00:00:12,88	 00:00:12,38	 00:55:43,72	S-Slot Racing	           0	           0
          11	         253	       3 / 3	 00:00:12,50	 00:00:12,00	 00:55:44,98	    DSCA G&G	           0	           0
           7	         234	      22 / 1	 00:00:13,18	 00:00:12,67	 00:55:45,52	D&T Motorsport	           0	           0
          15	         204	     52 / 13	 00:00:17,80	 00:00:13,52	 00:55:45,92	Gentlemen Drivers	           0	           0
          12	         243	      13 / 2	 00:00:16,81	 00:00:12,44	 00:55:46,49	Slotracefriends Juni	           0	           0
          13	         246	      10 / 8	 00:00:13,15	 00:00:12,17	 00:55:49,19	PT Motorsport	           0	           0
           1	         256	       0 / 0	 00:00:12,97	 00:00:12,26	 00:55:49,95	Slotracefriends 1	           0	           0
