        Car#	        Laps	 Gap 1st/prv	    Last lap	    Best lap	  Last event	   Team name	     Tainted	         Pit

START	15:59:05
          14	         385	       2 / 2	 00:00:12,20	 00:00:11,75	 01:25:10,77	    DSCA K&Q	           0	           0
           2	         289	     98 / 28	 00:00:13,44	 00:00:12,59	 01:25:11,23	Src Eindhoven 2.0	           0	           0
           8	         318	      69 / 7	 00:00:20,20	 00:00:13,61	 01:25:11,89	Slipstream Rascals	           0	           0
          12	         359	      28 / 2	 00:00:13,40	 00:00:12,52	 01:25:14,04	Slotracefriends Juni	           0	           0
           3	         380	       7 / 4	 00:00:12,83	 00:00:12,17	 01:25:15,13	         DTM	           0	           0
           5	         325	     62 / 13	 00:00:13,67	 00:00:13,00	 01:25:16,34	         H&B	           0	           0
           9	         372	      15 / 1	 00:00:13,81	 00:00:12,53	 01:25:16,70	Verschaeve Racing	           0	           0
           6	         338	     49 / 22	 00:00:12,56	 00:00:12,41	 01:25:17,55	S-Slot Racing	           0	           0
           1	         384	       3 / 2	 00:00:12,50	 00:00:12,09	 01:25:18,10	Slotracefriends 1	           0	           0
          11	         387	       0 / 0	 00:00:12,52	 00:00:12,09	 01:25:20,01	    DSCA G&G	           0	           0
           4	         362	      26 / 4	 00:00:13,03	 00:00:12,43	 01:25:21,42	 Gas Monkeys	           0	           0
          18	         366	      22 / 4	 00:00:14,06	 00:00:12,14	 01:25:22,20	DTM Les Fous	           0	           0
           7	         373	      15 / 8	 00:00:13,56	 00:00:12,53	 01:25:22,35	D&T Motorsport	           0	           0
          13	         361	      27 / 2	 00:00:14,08	 00:00:12,20	 01:25:22,43	PT Motorsport	           0	           0
          14	         386	       2 / 2	 00:00:12,08	 00:00:11,75	 01:25:22,44	    DSCA K&Q	           0	           0
           2	         290	     98 / 27	 00:00:12,82	 00:00:12,59	 01:25:23,80	Src Eindhoven 2.0	           0	           0
          16	         370	      18 / 3	 00:00:17,93	 00:00:12,26	 01:25:26,35	    Prospeed	           0	           0
          12	         360	      28 / 2	 00:00:13,12	 00:00:12,52	 01:25:27,21	Slotracefriends Juni	           0	           0
           3	         381	       7 / 4	 00:00:12,82	 00:00:12,17	 01:25:27,70	         DTM	           0	           0
           8	         319	      69 / 7	 00:00:16,04	 00:00:13,61	 01:25:27,75	Slipstream Rascals	           0	           0
           5	         326	     62 / 13	 00:00:13,36	 00:00:13,00	 01:25:29,81	         H&B	           0	           0
           9	         373	      15 / 1	 00:00:13,27	 00:00:12,53	 01:25:30,17	Verschaeve Racing	           0	           0
           1	         385	       3 / 2	 00:00:12,80	 00:00:12,09	 01:25:30,67	Slotracefriends 1	           0	           0
          15	         317	      71 / 3	 00:00:21,62	 00:00:12,88	 01:25:32,02	Gentlemen Drivers	           0	           0
          11	         388	       0 / 0	 00:00:12,71	 00:00:12,09	 01:25:32,88	    DSCA G&G	           0	           0
           4	         363	      26 / 4	 00:00:13,00	 00:00:12,43	 01:25:34,59	 Gas Monkeys	           0	           0
          14	         387	       2 / 2	 00:00:13,30	 00:00:11,75	 01:25:35,91	    DSCA K&Q	           0	           0
           6	         339	     50 / 22	 00:00:18,43	 00:00:12,41	 01:25:36,10	S-Slot Racing	           0	           0
          13	         362	      27 / 2	 00:00:13,81	 00:00:12,20	 01:25:36,19	PT Motorsport	           0	           0
           7	         374	      15 / 8	 00:00:13,93	 00:00:12,53	 01:25:36,41	D&T Motorsport	           0	           0
          18	         367	      21 / 3	 00:00:14,18	 00:00:12,14	 01:25:36,56	DTM Les Fous	           0	           0
           2	         291	     98 / 27	 00:00:12,97	 00:00:12,59	 01:25:37,26	Src Eindhoven 2.0	           0	           0
          16	         371	      18 / 3	 00:00:13,43	 00:00:12,26	 01:25:39,82	    Prospeed	           0	           0
          12	         361	      28 / 2	 00:00:12,71	 00:00:12,52	 01:25:40,37	Slotracefriends Juni	           0	           0
           3	         382	       7 / 4	 00:00:15,55	 00:00:12,17	 01:25:43,26	         DTM	           0	           0
           5	         327	     62 / 13	 00:00:13,85	 00:00:13,00	 01:25:43,58	         H&B	           0	           0
           9	         374	      15 / 1	 00:00:13,70	 00:00:12,53	 01:25:43,64	Verschaeve Racing	           0	           0
           8	         320	      69 / 8	 00:00:16,31	 00:00:13,61	 01:25:43,91	Slipstream Rascals	           0	           0
           1	         386	       3 / 2	 00:00:13,60	 00:00:12,09	 01:25:44,43	Slotracefriends 1	           0	           0
          11	         389	       0 / 0	 00:00:12,46	 00:00:12,09	 01:25:45,15	    DSCA G&G	           0	           0
          15	         318	      72 / 3	 00:00:15,04	 00:00:12,88	 01:25:46,99	Gentlemen Drivers	           0	           0
           4	         364	      26 / 4	 00:00:13,03	 00:00:12,43	 01:25:47,46	 Gas Monkeys	           0	           0
          14	         388	       2 / 2	 00:00:12,29	 00:00:11,75	 01:25:48,17	    DSCA K&Q	           0	           0
           6	         340	     50 / 22	 00:00:13,09	 00:00:12,41	 01:25:49,27	S-Slot Racing	           0	           0
          18	         368	      22 / 4	 00:00:13,60	 00:00:12,14	 01:25:50,03	DTM Les Fous	           0	           0
          13	         363	      27 / 2	 00:00:15,67	 00:00:12,20	 01:25:51,76	PT Motorsport	           0	           0
           7	         375	      15 / 8	 00:00:16,13	 00:00:12,53	 01:25:52,57	D&T Motorsport	           0	           0
          16	         372	      18 / 3	 00:00:13,21	 00:00:12,26	 01:25:52,98	    Prospeed	           0	           0
          12	         362	      28 / 2	 00:00:13,15	 00:00:12,52	 01:25:53,54	Slotracefriends Juni	           0	           0
           3	         383	       7 / 4	 00:00:12,77	 00:00:12,17	 01:25:56,12	         DTM	           0	           0
           1	         387	       3 / 2	 00:00:12,74	 00:00:12,09	 01:25:57,00	Slotracefriends 1	           0	           0
           2	         292	     98 / 27	 00:00:20,29	 00:00:12,59	 01:25:57,31	Src Eindhoven 2.0	           0	           0
           9	         375	      15 / 1	 00:00:13,70	 00:00:12,53	 01:25:57,40	Verschaeve Racing	           0	           0
          11	         390	       0 / 0	 00:00:12,56	 00:00:12,09	 01:25:57,72	    DSCA G&G	           0	           0
           8	         321	      70 / 7	 00:00:14,53	 00:00:13,61	 01:25:58,57	Slipstream Rascals	           0	           0
          14	         389	       2 / 2	 00:00:12,23	 00:00:11,75	 01:26:00,44	    DSCA K&Q	           0	           0
          15	         319	      72 / 3	 00:00:14,72	 00:00:12,88	 01:26:01,65	Gentlemen Drivers	           0	           0
           6	         341	     50 / 22	 00:00:12,73	 00:00:12,41	 01:26:01,84	S-Slot Racing	           0	           0
           4	         365	      26 / 4	 00:00:14,94	 00:00:12,43	 01:26:02,42	 Gas Monkeys	           0	           0
          18	         369	      22 / 4	 00:00:13,46	 00:00:12,14	 01:26:03,50	DTM Les Fous	           0	           0
           5	         328	     63 / 14	 00:00:20,03	 00:00:13,00	 01:26:03,63	         H&B	           0	           0
           7	         376	      15 / 8	 00:00:13,27	 00:00:12,53	 01:26:05,74	D&T Motorsport	           0	           0
          12	         363	      28 / 1	 00:00:12,91	 00:00:12,52	 01:26:06,41	Slotracefriends Juni	           0	           0
          13	         364	      27 / 2	 00:00:16,22	 00:00:12,20	 01:26:07,92	PT Motorsport	           0	           0
          16	         373	      18 / 3	 00:00:15,01	 00:00:12,26	 01:26:07,95	    Prospeed	           0	           0
           3	         384	       7 / 4	 00:00:12,97	 00:00:12,17	 01:26:08,99	         DTM	           0	           0
           1	         388	       3 / 2	 00:00:12,55	 00:00:12,09	 01:26:09,57	Slotracefriends 1	           0	           0
          11	         391	       0 / 0	 00:00:12,64	 00:00:12,09	 01:26:10,29	    DSCA G&G	           0	           0
           9	         376	      16 / 1	 00:00:13,12	 00:00:12,53	 01:26:10,57	Verschaeve Racing	           0	           0
          14	         390	       2 / 2	 00:00:12,11	 00:00:11,75	 01:26:12,41	    DSCA K&Q	           0	           0
           8	         322	      70 / 7	 00:00:15,19	 00:00:13,61	 01:26:13,83	Slipstream Rascals	           0	           0
           6	         342	     50 / 22	 00:00:12,56	 00:00:12,41	 01:26:14,41	S-Slot Racing	           0	           0
           2	         293	     99 / 27	 00:00:16,85	 00:00:12,59	 01:26:14,67	Src Eindhoven 2.0	           0	           0
           4	         366	      26 / 4	 00:00:13,20	 00:00:12,43	 01:26:15,59	 Gas Monkeys	           0	           0
          15	         320	      72 / 3	 00:00:14,32	 00:00:12,88	 01:26:16,01	Gentlemen Drivers	           0	           0
          18	         370	      22 / 4	 00:00:13,18	 00:00:12,14	 01:26:16,66	DTM Les Fous	           0	           0
           5	         329	     63 / 14	 00:00:13,96	 00:00:13,00	 01:26:17,39	         H&B	           0	           0
           7	         377	      15 / 8	 00:00:12,91	 00:00:12,53	 01:26:18,61	D&T Motorsport	           0	           0
          12	         364	      28 / 1	 00:00:12,77	 00:00:12,52	 01:26:18,68	Slotracefriends Juni	           0	           0
          13	         365	      27 / 2	 00:00:13,03	 00:00:12,20	 01:26:21,08	PT Motorsport	           0	           0
          16	         374	      18 / 3	 00:00:13,12	 00:00:12,26	 01:26:21,11	    Prospeed	           0	           0
           3	         385	       7 / 4	 00:00:12,97	 00:00:12,17	 01:26:21,86	         DTM	           0	           0
          11	         392	       0 / 0	 00:00:12,94	 00:00:12,09	 01:26:23,46	    DSCA G&G	           0	           0
           9	         377	      16 / 1	 00:00:13,34	 00:00:12,53	 01:26:23,74	Verschaeve Racing	           0	           0
           1	         389	       4 / 2	 00:00:14,84	 00:00:12,09	 01:26:24,53	Slotracefriends 1	           0	           0
          14	         391	       2 / 2	 00:00:12,23	 00:00:11,75	 01:26:24,68	    DSCA K&Q	           0	           0
           2	         294	     99 / 27	 00:00:13,15	 00:00:12,59	 01:26:27,24	Src Eindhoven 2.0	           0	           0
           6	         343	     50 / 22	 00:00:12,88	 00:00:12,41	 01:26:27,28	S-Slot Racing	           0	           0
           4	         367	      26 / 4	 00:00:13,18	 00:00:12,43	 01:26:28,75	 Gas Monkeys	           0	           0
           8	         323	      70 / 7	 00:00:15,23	 00:00:13,61	 01:26:28,79	Slipstream Rascals	           0	           0
          18	         371	      22 / 4	 00:00:13,37	 00:00:12,14	 01:26:30,13	DTM Les Fous	           0	           0
          15	         321	      72 / 3	 00:00:14,26	 00:00:12,88	 01:26:30,38	Gentlemen Drivers	           0	           0
           5	         330	     63 / 14	 00:00:14,33	 00:00:13,00	 01:26:31,76	         H&B	           0	           0
           7	         378	      15 / 8	 00:00:13,37	 00:00:12,53	 01:26:32,07	D&T Motorsport	           0	           0
          12	         365	      28 / 1	 00:00:13,06	 00:00:12,52	 01:26:32,14	Slotracefriends Juni	           0	           0
          13	         366	      27 / 2	 00:00:12,77	 00:00:12,20	 01:26:33,65	PT Motorsport	           0	           0
          16	         375	      18 / 3	 00:00:12,92	 00:00:12,26	 01:26:33,98	    Prospeed	           0	           0
           3	         386	       7 / 4	 00:00:12,71	 00:00:12,17	 01:26:34,73	         DTM	           0	           0
          11	         393	       0 / 0	 00:00:12,71	 00:00:12,09	 01:26:36,02	    DSCA G&G	           0	           0
           9	         378	      16 / 1	 00:00:12,74	 00:00:12,53	 01:26:36,60	Verschaeve Racing	           0	           0
           1	         390	       4 / 2	 00:00:12,54	 00:00:12,09	 01:26:36,80	Slotracefriends 1	           0	           0
          14	         392	       2 / 2	 00:00:12,46	 00:00:11,75	 01:26:36,95	    DSCA K&Q	           0	           0
           6	         344	     50 / 22	 00:00:12,92	 00:00:12,41	 01:26:40,14	S-Slot Racing	           0	           0
           4	         368	      26 / 4	 00:00:12,89	 00:00:12,43	 01:26:41,92	 Gas Monkeys	           0	           0
           8	         324	      70 / 7	 00:00:14,62	 00:00:13,61	 01:26:43,46	Slipstream Rascals	           0	           0
          15	         322	      72 / 3	 00:00:14,12	 00:00:12,88	 01:26:44,44	Gentlemen Drivers	           0	           0
          12	         366	      28 / 1	 00:00:13,04	 00:00:12,52	 01:26:44,71	Slotracefriends Juni	           0	           0
           7	         379	      15 / 8	 00:00:14,26	 00:00:12,53	 01:26:46,14	D&T Motorsport	           0	           0
           2	         295	     99 / 28	 00:00:19,00	 00:00:12,59	 01:26:46,39	Src Eindhoven 2.0	           0	           0
          13	         367	      27 / 2	 00:00:12,70	 00:00:12,20	 01:26:46,52	PT Motorsport	           0	           0
          18	         372	      22 / 4	 00:00:18,71	 00:00:12,14	 01:26:48,68	DTM Les Fous	           0	           0
           3	         387	       7 / 4	 00:00:15,31	 00:00:12,17	 01:26:49,99	         DTM	           0	           0
           5	         331	     63 / 14	 00:00:18,52	 00:00:13,00	 01:26:50,31	         H&B	           0	           0
          11	         394	       0 / 0	 00:00:14,26	 00:00:12,09	 01:26:50,39	    DSCA G&G	           0	           0
           1	         391	       4 / 2	 00:00:13,74	 00:00:12,09	 01:26:50,57	Slotracefriends 1	           0	           0
          14	         393	       2 / 2	 00:00:13,73	 00:00:11,75	 01:26:50,72	    DSCA K&Q	           0	           0
          16	         376	      19 / 3	 00:00:17,47	 00:00:12,26	 01:26:51,64	    Prospeed	           0	           0
           6	         345	     50 / 22	 00:00:12,40	 00:00:12,40	 01:26:52,41	S-Slot Racing	           0	           0
           9	         379	      16 / 1	 00:00:17,53	 00:00:12,53	 01:26:53,96	Verschaeve Racing	           0	           0
           4	         369	      26 / 4	 00:00:12,76	 00:00:12,43	 01:26:54,49	 Gas Monkeys	           0	           0
          12	         367	      28 / 1	 00:00:12,88	 00:00:12,52	 01:26:57,58	Slotracefriends Juni	           0	           0
           8	         325	      70 / 7	 00:00:14,17	 00:00:13,61	 01:26:58,12	Slipstream Rascals	           0	           0
          15	         323	      72 / 3	 00:00:14,20	 00:00:12,88	 01:26:58,51	Gentlemen Drivers	           0	           0
           7	         380	      15 / 8	 00:00:13,50	 00:00:12,53	 01:26:59,61	D&T Motorsport	           0	           0
          13	         368	      27 / 2	 00:00:13,46	 00:00:12,20	 01:26:59,99	PT Motorsport	           0	           0
